response_datetime,problem,is_911_call,primary_offense,subject_injury,force_type,force_type_action,race,sex,age,type_resistance,precinct,neighborhood
2016/01/27 14:24:43,Miscellaneous ,No,OBSTRU,Yes,Chemical Irritant,Crowd Control Mace,Black,Male,15.0,Commission of Crime,4,Harrison
2016/01/27 14:24:43,Miscellaneous ,No,OBSTRU,Yes,Bodily Force,Body Weight to Pin,Black,Male,14.0,Tensed,4,Harrison
2016/01/27 14:24:43,Miscellaneous ,No,OBSTRU,Yes,Bodily Force,Body Weight to Pin,Black,Male,17.0,Commission of Crime,4,Harrison
2016/01/27 14:24:43,Miscellaneous ,No,OBSTRU,Yes,Bodily Force,Body Weight to Pin,Black,Male,17.0,Commission of Crime,4,Harrison
2016/01/27 14:24:43,Miscellaneous ,No,OBSTRU,Yes,Bodily Force,Knees,Black,Male,17.0,Commission of Crime,4,Harrison
2016/01/27 14:24:43,Miscellaneous ,No,OBSTRU,Yes,Bodily Force,Knees,Black,Male,17.0,Commission of Crime,4,Harrison
2016/01/27 14:24:43,Miscellaneous ,No,OBSTRU,Yes,Bodily Force,Punches,Black,Male,17.0,Commission of Crime,4,Harrison
2016/01/27 14:24:43,Miscellaneous ,No,OBSTRU,Yes,Bodily Force,Punches,Black,Male,17.0,Commission of Crime,4,Harrison
2016/01/27 21:10:45,Domestic Abuse-In Progress ,Yes,DASTR,No,Improvised Weapon,Other (specify),Black,Male,49.0,Verbal Non-Compliance,5,East Harriet
2016/01/29 01:47:32,Theft ,Yes,TFPER,No,Gun Point Display,Compliance,White,Male,30.0,Tensed,1,Downtown West
2016/01/29 01:47:32,Theft ,Yes,TFPER,No,Bodily Force,Joint Lock,White,Male,30.0,Tensed,1,Downtown West
2016/01/29 12:18:53,Domestic Abuse-In Progress ,Yes,VDNCO,No,Bodily Force,Body Weight to Pin,Black,Male,32.0,Tensed,4,Willard - Hay
2016/01/29 12:18:53,Domestic Abuse-In Progress ,Yes,VDNCO,No,Bodily Force,Push Away,Black,Male,32.0,Tensed,4,Willard - Hay
2016/01/29 12:18:53,Domestic Abuse-In Progress ,Yes,VDNCO,No,Taser,Touch,Black,Male,32.0,Tensed,4,Willard - Hay
2016/01/29 16:35:03,Unknown Trouble ,No,DISCON,No,Improvised Weapon,Flashlight,White,Male,36.0,Assaulted Officer,3,Midtown Phillips
2016/01/29 16:35:03,Unknown Trouble ,No,DISCON,No,Bodily Force,Body Weight to Pin,White,Male,36.0,Assaulted Officer,3,Midtown Phillips
2016/01/29 16:35:03,Unknown Trouble ,No,DISCON,No,Bodily Force,Joint Lock,White,Male,36.0,Assaulted Officer,3,Midtown Phillips
2016/01/29 23:34:24,Domestic Abuse-In Progress ,Yes,DASLT2,Yes,Bodily Force,Body Weight to Pin,Native American,Male,23.0,Tensed,3,East Phillips
2016/01/29 23:34:24,Domestic Abuse-In Progress ,Yes,DASLT2,Yes,Bodily Force,Push Away,Native American,Male,23.0,Tensed,3,East Phillips
2016/01/30 01:35:25,Person with a Gun ,No,FORCE,Unknown,Bodily Force,Body Weight to Pin,Black,Male,24.0,Verbal Non-Compliance,1,Downtown West
2016/01/30 01:35:25,Person with a Gun ,No,FORCE,Unknown,Gun Point Display,Compliance,Black,Male,24.0,Verbal Non-Compliance,1,Downtown West
2016/01/30 01:51:10,Trespass in Boarded Dwell ,No,DISCON,No,Bodily Force,Body Weight to Pin,Black,Female,21.0,Commission of Crime,4,Near - North
2016/01/30 01:51:10,Trespass in Boarded Dwell ,No,DISCON,No,Chemical Irritant,Personal Mace,Black,Female,21.0,Commission of Crime,4,Near - North
2016/01/30 09:59:36,Auto Theft in Progress ,Yes,RECVEH,Yes,Bodily Force,Knees,Other / Mixed Race,Male,30.0,Unspecified,3,Standish
2016/01/30 09:59:36,Auto Theft in Progress ,Yes,RECVEH,Yes,Bodily Force,Punches,Other / Mixed Race,Male,30.0,Unspecified,3,Standish
2016/01/30 09:59:36,Auto Theft in Progress ,Yes,RECVEH,Yes,Bodily Force,Body Weight to Pin,Other / Mixed Race,Male,30.0,Unspecified,3,Standish
2016/01/30 09:59:36,Auto Theft in Progress ,Yes,RECVEH,Yes,Police K9 Bite,Off Lead,Other / Mixed Race,Male,30.0,Unspecified,3,Standish
2016/01/31 02:29:34,Suspicious Person ,No,DISCON,Unknown,Chemical Irritant,Personal Mace,,Female,0.0,Commission of Crime,1,Downtown West
2016/01/31 02:29:34,Suspicious Person ,No,DISCON,Unknown,Chemical Irritant,Personal Mace,,Female,0.0,Commission of Crime,1,Downtown West
2016/01/31 18:14:33,Sound of Shots Fired ,Yes,ASLT2,No,Bodily Force,Joint Lock,Black,Male,35.0,Tensed,4,Lind - Bohanon
2016/01/31 18:14:33,Sound of Shots Fired ,Yes,ASLT2,No,Bodily Force,Body Weight to Pin,Black,Male,35.0,Tensed,4,Lind - Bohanon
2016/02/01 02:38:11,Fight ,No,DISCON,Unknown,Chemical Irritant,Crowd Control Mace,Black,Male,21.0,Commission of Crime,1,Downtown West
2016/02/01 02:38:11,Fight ,No,DISCON,Unknown,Chemical Irritant,Crowd Control Mace,Black,Male,21.0,Commission of Crime,1,Downtown West
2016/02/02 21:38:28,Unknown Trouble ,No,ASLT4,Unknown,Bodily Force,Body Weight to Pin,Black,Female,36.0,Assaulted Officer,1,Downtown West
2016/02/05 02:10:09,Unknown Trouble ,Yes,OBSTRU,No,Bodily Force,Joint Lock,White,Male,35.0,Tensed,5,Whittier
2016/02/05 02:10:09,Unknown Trouble ,Yes,OBSTRU,No,Bodily Force,Body Weight to Pin,White,Male,35.0,Tensed,5,Whittier
2016/02/05 20:35:30,Theft - Report Only ,Yes,THEFT,No,Bodily Force,Joint Lock,White,Female,20.0,Tensed,5,Lowry Hill East
2016/02/05 20:39:42,Theft - Report Only ,No,THEFT,No,Bodily Force,Joint Lock,White,Female,20.0,Tensed,5,Lowry Hill East
2016/02/06 02:02:47,Overdose-Accidental ,No,PRIORI,Unknown,Bodily Force,Body Weight to Pin,White,Male,18.0,Tensed,5,Fulton
2016/02/06 02:02:47,Overdose-Accidental ,No,PRIORI,Unknown,Bodily Force,Body Weight to Pin,White,Male,18.0,Tensed,5,Fulton
2016/02/06 03:07:03,Unknown Trouble ,No,ASLT5,Unknown,Bodily Force,Body Weight to Pin,White,Male,31.0,Tensed,1,Downtown West
2016/02/06 03:07:03,Unknown Trouble ,No,ASLT5,Unknown,Bodily Force,Push Away,White,Male,31.0,Tensed,1,Downtown West
2016/02/06 03:07:03,Unknown Trouble ,No,ASLT5,Unknown,Bodily Force,Joint Lock,White,Male,31.0,Tensed,1,Downtown West
2016/02/06 03:20:26,Suspicious Vehicle ,No,OBSTRU,Unknown,Bodily Force,Body Weight to Pin,Black,Male,44.0,Tensed,3,Corcoran
2016/02/06 03:20:26,Suspicious Vehicle ,No,OBSTRU,Unknown,Bodily Force,Body Weight to Pin,Black,Male,44.0,Tensed,3,Corcoran
2016/02/07 02:12:53,Robbery of Biz In Progress ,Yes,THREAT,No,Bodily Force,Joint Lock,White,Male,25.0,Fled on Foot,2,Como
2016/02/07 02:12:53,Robbery of Biz In Progress ,Yes,THREAT,No,Gun Point Display,Compliance,White,Male,25.0,Fled on Foot,2,Como
2016/02/07 02:12:53,Robbery of Biz In Progress ,Yes,THREAT,No,Bodily Force,Punches,White,Male,25.0,Fled on Foot,2,Como
2016/02/07 02:12:53,Robbery of Biz In Progress ,Yes,THREAT,No,Improvised Weapon,Flashlight,White,Male,25.0,Fled on Foot,2,Como
2016/02/07 02:54:27,Suspicious Person ,No,ASLT5,No,Bodily Force,Joint Lock,White,Male,31.0,Commission of Crime,1,Downtown West
2016/02/07 02:54:27,Suspicious Person ,No,ASLT5,No,Bodily Force,Push Away,White,Male,31.0,Commission of Crime,1,Downtown West
2016/02/07 02:54:27,Suspicious Person ,No,ASLT5,No,Bodily Force,Body Weight to Pin,White,Male,31.0,Commission of Crime,1,Downtown West
2016/02/07 02:54:27,Suspicious Person ,No,ASLT5,No,Bodily Force,Knees,White,Male,31.0,Commission of Crime,1,Downtown West
2016/02/07 05:55:39,Emotionally Disturb Person ,Yes,CIC,Yes,Taser,Firing Darts,Black,Male,28.0,Commission of Crime,4,Harrison
2016/02/07 05:55:39,Emotionally Disturb Person ,Yes,CIC,Yes,Chemical Irritant,Personal Mace,Black,Male,28.0,Commission of Crime,4,Harrison
2016/02/07 05:55:39,Emotionally Disturb Person ,Yes,CIC,Yes,Chemical Irritant,Personal Mace,Black,Male,28.0,Commission of Crime,4,Harrison
2016/02/07 23:27:07,Assault in Progress ,Yes,OBSTRU,Unknown,Bodily Force,Body Weight to Pin,Black,Male,28.0,Tensed,1,Elliot Park
2016/02/08 00:36:23,Suspicious Person ,No,OBSTRU,Unknown,Bodily Force,Body Weight to Pin,White,Female,21.0,Commission of Crime,1,Downtown West
2016/02/08 02:22:51,Disturbance ,No,DISCON,Unknown,Chemical Irritant,Crowd Control Mace,Black,Female,21.0,Commission of Crime,1,Downtown West
2016/02/08 02:22:51,Disturbance ,No,DISCON,Unknown,Chemical Irritant,Crowd Control Mace,Black,Female,21.0,Commission of Crime,1,Downtown West
2016/02/08 17:55:52,Suspicious Person ,No,TRSPAS,Unknown,Bodily Force,Body Weight to Pin,Native American,Male,38.0,Fled on Foot,4,Hawthorne
2016/02/08 17:55:52,Suspicious Person ,No,TRSPAS,Unknown,Bodily Force,Joint Lock,Native American,Male,38.0,Fled on Foot,4,Hawthorne
2016/02/09 04:04:46,Unwanted Person ,Yes,OBSTRU,Yes,Bodily Force,Body Weight to Pin,White,Male,26.0,Commission of Crime,1,Downtown West
2016/02/09 04:04:46,Unwanted Person ,Yes,OBSTRU,Yes,Bodily Force,Knees,White,Male,26.0,Commission of Crime,1,Downtown West
2016/02/09 04:04:46,Unwanted Person ,Yes,OBSTRU,Yes,Chemical Irritant,Personal Mace,White,Male,26.0,Commission of Crime,1,Downtown West
2016/02/09 04:04:46,Unwanted Person ,Yes,OBSTRU,Yes,Bodily Force,Conscious Neck Restraint,White,Male,26.0,Commission of Crime,1,Downtown West
2016/02/09 04:04:46,Unwanted Person ,Yes,OBSTRU,Yes,Bodily Force,Joint Lock,White,Male,26.0,Commission of Crime,1,Downtown West
2016/02/09 04:04:46,Unwanted Person ,Yes,OBSTRU,Yes,Bodily Force,Body Weight to Pin,White,Male,26.0,Commission of Crime,1,Downtown West
2016/02/09 04:04:46,Unwanted Person ,Yes,OBSTRU,Yes,Bodily Force,Joint Lock,White,Male,26.0,Commission of Crime,1,Downtown West
2016/02/09 09:43:23,Assist EMS Personnel ,No,PRIORI,Yes,Bodily Force,Joint Lock,Native American,Female,38.0,Tensed,1,Downtown West
2016/02/09 14:09:19,Unknown Wireless/Cell Phone,Yes,DASLT5,Unknown,Bodily Force,Body Weight to Pin,Black,Male,51.0,Tensed,3,Midtown Phillips
2016/02/09 14:09:19,Unknown Wireless/Cell Phone,Yes,DASLT5,Unknown,Bodily Force,Body Weight to Pin,Black,Male,51.0,Tensed,3,Midtown Phillips
2016/02/09 14:09:19,Unknown Wireless/Cell Phone,Yes,DASLT5,Unknown,Bodily Force,Body Weight to Pin,Black,Male,51.0,Tensed,3,Midtown Phillips
2016/02/11 01:57:11,Suspicious Vehicle ,Yes,MJINMV,Unknown,Bodily Force,Body Weight to Pin,Black,Male,23.0,Tensed,2,Waite Park
2016/02/11 14:40:08,High Risk Warrant Entry ,No,NARC,Yes,Improvised Weapon,Other (specify),Black,Male,39.0,Unspecified,4,Cleveland
2016/02/12 04:47:41,Unwanted Person ,Yes,OBSTRU,Yes,Bodily Force,Knees,White,Female,24.0,Assaulted Officer,2,Northeast Park
2016/02/12 04:47:41,Unwanted Person ,Yes,OBSTRU,Yes,Bodily Force,Body Weight to Pin,White,Female,24.0,Assaulted Officer,2,Northeast Park
2016/02/12 04:47:41,Unwanted Person ,Yes,OBSTRU,Yes,Bodily Force,Joint Lock,White,Female,24.0,Assaulted Officer,2,Northeast Park
2016/02/12 04:47:41,Unwanted Person ,Yes,OBSTRU,Yes,Bodily Force,Punches,White,Female,24.0,Assaulted Officer,2,Northeast Park
2016/02/12 04:47:41,Unwanted Person ,Yes,OBSTRU,Yes,Bodily Force,Push Away,White,Female,24.0,Assaulted Officer,2,Northeast Park
2016/02/12 04:47:41,Unwanted Person ,Yes,OBSTRU,Yes,Bodily Force,Body Weight to Pin,White,Female,24.0,Assaulted Officer,2,Northeast Park
2016/02/12 04:47:41,Unwanted Person ,Yes,OBSTRU,Yes,Bodily Force,Punches,White,Female,24.0,Assaulted Officer,2,Northeast Park
2016/02/12 19:01:03,Burglary Dwlng In Progress ,Yes,CIC,Unknown,Bodily Force,Body Weight to Pin,Black,Male,0.0,Unspecified,4,Jordan
2016/02/12 19:01:03,Burglary Dwlng In Progress ,Yes,CIC,Unknown,Bodily Force,Body Weight to Pin,Black,Male,0.0,Unspecified,4,Jordan
2016/02/12 19:01:03,Burglary Dwlng In Progress ,Yes,CIC,Unknown,Bodily Force,Body Weight to Pin,Black,Male,0.0,Unspecified,4,Jordan
2016/02/12 19:01:03,Burglary Dwlng In Progress ,Yes,CIC,Unknown,Bodily Force,Body Weight to Pin,Black,Male,0.0,Unspecified,4,Jordan
2016/02/13 01:41:19,Suspicious Vehicle ,No,OPBOTT,Yes,Bodily Force,Joint Lock,Black,Male,37.0,Verbal Non-Compliance,3,Ventura Village
2016/02/13 01:41:19,Suspicious Vehicle ,No,OPBOTT,Yes,Bodily Force,Joint Lock,Black,Male,37.0,Verbal Non-Compliance,3,Ventura Village
2016/02/13 17:24:43,Unknown Trouble ,No,DISCON,Unknown,Bodily Force,Push Away,White,Male,30.0,Fled on Foot,5,Whittier
2016/02/13 17:24:43,Unknown Trouble ,No,DISCON,Unknown,Bodily Force,Body Weight to Pin,White,Male,30.0,Fled on Foot,5,Whittier
2016/02/13 21:27:56,Fight ,No,FORCE,Unknown,Chemical Irritant,Crowd Control Mace,Black,Male,20.0,Unspecified,1,Downtown West
2016/02/14 01:08:58,Unwanted Person ,Yes,DISCON,Unknown,Bodily Force,Body Weight to Pin,White,Male,35.0,Unspecified,2,Columbia Park
2016/02/14 02:39:54,Fight ,No,DISCON,Unknown,Chemical Irritant,Crowd Control Mace,Black,Male,40.0,Commission of Crime,1,Downtown West
2016/02/14 02:39:54,Fight ,No,DISCON,Unknown,Chemical Irritant,Crowd Control Mace,Black,Male,40.0,Commission of Crime,1,Downtown West
2016/02/14 02:39:54,Fight ,No,DISCON,Unknown,Chemical Irritant,Crowd Control Mace,Black,Male,40.0,Commission of Crime,1,Downtown West
2016/02/14 02:39:54,Fight ,No,DISCON,Unknown,Chemical Irritant,Crowd Control Mace,Black,Male,40.0,Commission of Crime,1,Downtown West
2016/02/14 03:14:19,Suspicious Person ,No,FORCE,Unknown,Chemical Irritant,Personal Mace,Black,Male,28.0,Unspecified,1,Downtown West
2016/02/14 04:50:22,Unwanted Person ,Yes,OBSTRU,Yes,Bodily Force,Body Weight to Pin,Black,Male,32.0,Commission of Crime,1,Loring Park
2016/02/14 04:50:22,Unwanted Person ,Yes,OBSTRU,Yes,Bodily Force,Push Away,Black,Male,32.0,Commission of Crime,1,Loring Park
2016/02/15 02:41:31,Suspicious Vehicle ,No,DWI,Yes,Bodily Force,Body Weight to Pin,White,Male,23.0,Tensed,4,Near - North
2016/02/15 02:41:31,Suspicious Vehicle ,No,DWI,Yes,Bodily Force,Punches,White,Male,23.0,Tensed,4,Near - North
2016/02/15 02:41:31,Suspicious Vehicle ,No,DWI,Yes,Bodily Force,Body Weight to Pin,White,Male,23.0,Tensed,4,Near - North
2016/02/15 02:41:31,Suspicious Vehicle ,No,DWI,Yes,Bodily Force,Joint Lock,White,Male,23.0,Tensed,4,Near - North
2016/02/15 02:41:31,Suspicious Vehicle ,No,DWI,Yes,Bodily Force,Body Weight to Pin,White,Male,23.0,Tensed,4,Near - North
2016/02/15 02:41:31,Suspicious Vehicle ,No,DWI,Yes,Bodily Force,Slaps,White,Male,23.0,Tensed,4,Near - North
2016/02/15 03:10:11,Domestic Abuse-In Progress ,Yes,DASTR,Unknown,Bodily Force,Body Weight to Pin,Black,Male,33.0,Verbal Non-Compliance,4,Jordan
2016/02/15 03:10:11,Domestic Abuse-In Progress ,Yes,DASTR,Unknown,Bodily Force,Body Weight to Pin,Black,Male,33.0,Verbal Non-Compliance,4,Jordan
2016/02/15 17:34:53,Assist EMS Personnel ,No,CIC,No,Bodily Force,Knees,Black,Male,52.0,Tensed,4,Near - North
2016/02/15 17:34:53,Assist EMS Personnel ,No,CIC,No,Bodily Force,Body Weight to Pin,Black,Male,52.0,Tensed,4,Near - North
2016/02/15 17:34:53,Assist EMS Personnel ,No,CIC,No,Bodily Force,Body Weight to Pin,Black,Male,52.0,Tensed,4,Near - North
2016/02/15 17:34:53,Assist EMS Personnel ,No,CIC,No,Bodily Force,Body Weight to Pin,Black,Male,52.0,Tensed,4,Near - North
2016/02/15 17:34:53,Assist EMS Personnel ,No,CIC,No,Bodily Force,Body Weight to Pin,Black,Male,52.0,Tensed,4,Near - North
2016/02/15 17:34:53,Assist EMS Personnel ,No,CIC,No,Bodily Force,Joint Lock,Black,Male,52.0,Tensed,4,Near - North
2016/02/15 17:34:53,Assist EMS Personnel ,No,CIC,No,Bodily Force,Body Weight to Pin,Black,Male,52.0,Tensed,4,Near - North
2016/02/15 17:34:53,Assist EMS Personnel ,No,CIC,No,Bodily Force,Body Weight to Pin,Black,Male,52.0,Tensed,4,Near - North
2016/02/15 17:34:53,Assist EMS Personnel ,No,CIC,No,Bodily Force,Punches,Black,Male,52.0,Tensed,4,Near - North
2016/02/15 17:34:53,Assist EMS Personnel ,No,CIC,No,Bodily Force,Punches,Black,Male,52.0,Tensed,4,Near - North
2016/02/15 22:58:40,Traffic Law Enforcement ,No,DAR,Unknown,Bodily Force,Joint Lock,White,Female,36.0,Tensed,5,Whittier
2016/02/16 03:27:49,Chase on Foot ,No,CSCREG,Yes,Bodily Force,Body Weight to Pin,Native American,Male,49.0,Fled on Foot,3,Central
2016/02/16 03:27:49,Chase on Foot ,No,CSCREG,Yes,Bodily Force,Knees,Native American,Male,49.0,Fled on Foot,3,Central
2016/02/16 03:27:49,Chase on Foot ,No,CSCREG,Yes,Bodily Force,Body Weight to Pin,Native American,Male,49.0,Fled on Foot,3,Central
2016/02/16 03:27:49,Chase on Foot ,No,CSCREG,Yes,Bodily Force,Knees,Native American,Male,49.0,Fled on Foot,3,Central
2016/02/18 16:15:40,Customer Trouble ,Yes,DAMPRP,Unknown,Bodily Force,Push Away,Black,Male,47.0,Unspecified,4,Harrison
2016/02/18 22:29:33,Customer Trouble ,Yes,DISCON,Unknown,Bodily Force,Body Weight to Pin,Black,Female,34.0,Tensed,1,Cedar Riverside
2016/02/19 13:04:00,Attempted Suicide ,Yes,SUICDE,Yes,Bodily Force,Kicks,White,Male,36.0,Assaulted Officer,3,Central
2016/02/19 13:04:00,Attempted Suicide ,Yes,SUICDE,Yes,Taser,Firing Darts,White,Male,36.0,Assaulted Officer,3,Central
2016/02/19 13:04:00,Attempted Suicide ,Yes,SUICDE,Yes,Bodily Force,Kicks,White,Male,36.0,Assaulted Officer,3,Central
2016/02/19 21:30:31,Damage Property-In Progress,Yes,DAMPRP,No,Bodily Force,Body Weight to Pin,Native American,Male,25.0,Unspecified,3,Powderhorn Park
2016/02/20 02:09:52,Fight ,No,FORCE,Unknown,Chemical Irritant,Crowd Control Mace,,,0.0,Commission of Crime,1,Downtown West
2016/02/20 02:09:52,Fight ,No,FORCE,Unknown,Chemical Irritant,Crowd Control Mace,Black,Male,0.0,Commission of Crime,1,Downtown West
2016/02/20 03:17:40,Check the Welfare ,Yes,OBSTRU,Yes,Bodily Force,Knees,White,Male,41.0,Tensed,3,Elliot Park
2016/02/20 03:17:40,Check the Welfare ,Yes,OBSTRU,Yes,Bodily Force,Body Weight to Pin,White,Male,41.0,Tensed,3,Elliot Park
2016/02/20 03:17:40,Check the Welfare ,Yes,OBSTRU,Yes,Bodily Force,Body Weight to Pin,White,Male,41.0,Tensed,3,Elliot Park
2016/02/21 01:10:02,Suspicious Person ,No,DISCON,No,Taser,Touch,White,Male,22.0,Tensed,1,Downtown West
2016/02/21 01:10:02,Suspicious Person ,No,DISCON,No,Taser,Display,White,Female,21.0,Tensed,1,Downtown West
2016/02/21 02:10:49,Disturbance ,No,FLEEFT,No,Chemical Irritant,Crowd Control Mace,Black,Male,20.0,Unspecified,1,Downtown West
2016/02/21 02:10:49,Disturbance ,No,FLEEFT,No,Chemical Irritant,Crowd Control Mace,Black,Male,24.0,Fled on Foot,1,Downtown West
2016/02/21 02:10:49,Disturbance ,No,FLEEFT,No,Chemical Irritant,Crowd Control Mace,Black,Male,20.0,Unspecified,1,Downtown West
2016/02/21 02:10:49,Disturbance ,No,FLEEFT,No,Taser,Firing Darts,Black,Male,24.0,Fled on Foot,1,Downtown West
2016/02/21 02:17:55,Disturbance ,No,DISCON,Unknown,Chemical Irritant,Crowd Control Mace,Black,Male,21.0,commission of crime,1,Downtown West
2016/02/21 02:17:55,Disturbance ,No,DISCON,Unknown,Chemical Irritant,Crowd Control Mace,Black,Male,21.0,commission of crime,1,Downtown West
2016/02/21 02:26:09,Fight ,No,DISCON,Unknown,Chemical Irritant,Personal Mace,White,Male,25.0,Verbal Non-Compliance,1,Downtown West
2016/02/21 02:41:24,Miscellaneous ,No,DISCON,Unknown,Chemical Irritant,Personal Mace,,Female,21.0,Commission of Crime,1,Downtown West
2016/02/21 17:34:11,Officer Needs Help ,No,AOA,Unknown,Bodily Force,Body Weight to Pin,Black,Male,22.0,Tensed,1,Downtown West
2016/02/22 01:59:38,Sound of Shots Fired ,Yes,WEAP,Unknown,Chemical Irritant,Crowd Control Mace,Black,Male,18.0,Commission of Crime,1,Downtown West
2016/02/22 14:59:43,Suspicious Person ,No,OBSTRU,No,Taser,Firing Darts,Black,Male,26.0,Fled on Foot,1,Downtown West
2016/02/23 01:07:52,Suspicious Person ,No,RIOT,Unknown,Chemical Irritant,Crowd Control Mace,Black,Male,25.0,Verbal Non-Compliance,1,Downtown West
2016/02/23 23:25:51,Unwanted Person ,Yes,NARC,No,Bodily Force,Body Weight to Pin,Black,Male,36.0,Commission of Crime,3,Hiawatha
2016/02/24 20:00:48,Traffic Law Enforcement ,No,NARC,Unknown,Bodily Force,Body Weight to Pin,Black,Male,35.0,Fled on Foot,5,Steven's Square - Loring Heights
2016/02/25 23:26:32,Theft-Hold One Cooperative ,No,THEFT,No,Bodily Force,Conscious Neck Restraint,Black,Male,26.0,Commission of Crime,1,Downtown East
2016/02/26 17:23:57,Suspicious Vehicle ,No,FLEE,Unknown,Bodily Force,Body Weight to Pin,Black,Female,32.0,Unspecified,4,McKinley
2016/02/27 02:03:56,Disturbance ,No,DISCON,Unknown,Bodily Force,Body Weight to Pin,Black,Female,27.0,Commission of Crime,1,Downtown West
2016/02/27 02:11:25,Personal Injury Accident ,Yes,OBSTRU,Unknown,Bodily Force,Joint Lock,Native American,Female,25.0,Tensed,2,Windom Park
2016/02/27 02:20:35,On Site ,No,DISCON,Unknown,Chemical Irritant,Crowd Control Mace,Black,Male,21.0,Commission of Crime,1,Downtown West
2016/02/27 02:20:35,On Site ,No,DISCON,Unknown,Bodily Force,Push Away,Black,Male,21.0,Commission of Crime,1,Downtown West
2016/02/28 01:53:58,Disturbance ,No,DISCON,Unknown,Bodily Force,Push Away,,Female,21.0,Commission of Crime,1,Downtown West
2016/02/28 01:53:58,Disturbance ,No,DISCON,Unknown,Chemical Irritant,Personal Mace,,Female,21.0,Commission of Crime,1,Downtown West
2016/02/28 02:25:20,Domestic Abuse-In Progress ,Yes,DASLT5,Unknown,Bodily Force,Body Weight to Pin,White,Male,35.0,Tensed,5,CARAG
2016/02/28 02:25:20,Domestic Abuse-In Progress ,Yes,DASLT5,Unknown,Bodily Force,Body Weight to Pin,White,Male,35.0,Tensed,5,CARAG
2016/02/28 02:25:20,Domestic Abuse-In Progress ,Yes,DASLT5,Unknown,Bodily Force,Body Weight to Pin,White,Male,35.0,Tensed,5,CARAG
2016/02/28 04:22:03,Damage Property-In Progress,Yes,DAMPRP,Yes,Bodily Force,Punches,Native American,Male,30.0,Tensed,3,Wenonah
2016/02/29 02:13:30,Suspicious Person ,No,RCPROP,Unknown,Bodily Force,Body Weight to Pin,Black,Male,16.0,Fled on Foot,1,Downtown West
2016/03/02 22:09:08,Suspicious Person ,No,ASLT4,Yes,Bodily Force,Knees,Black,Male,32.0,Assaulted Officer,1,Downtown West
2016/03/02 22:09:08,Suspicious Person ,No,ASLT4,Yes,Taser,Touch,Black,Male,32.0,Assaulted Officer,1,Downtown West
2016/03/02 22:09:08,Suspicious Person ,No,ASLT4,Yes,Bodily Force,Punches,Black,Male,32.0,Assaulted Officer,1,Downtown West
2016/03/02 22:09:08,Suspicious Person ,No,ASLT4,Yes,Taser,Firing Darts,Black,Male,32.0,Assaulted Officer,1,Downtown West
2016/03/02 22:09:08,Suspicious Person ,No,ASLT4,Yes,Bodily Force,Joint Lock,Black,Male,32.0,Assaulted Officer,1,Downtown West
2016/03/02 22:09:08,Suspicious Person ,No,ASLT4,Yes,Bodily Force,Body Weight to Pin,Black,Male,32.0,Assaulted Officer,1,Downtown West
2016/03/02 22:09:08,Suspicious Person ,No,ASLT4,Yes,Bodily Force,Body Weight to Pin,Black,Male,32.0,Assaulted Officer,1,Downtown West
2016/03/02 22:09:08,Suspicious Person ,No,ASLT4,Yes,Bodily Force,Knees,Black,Male,32.0,Assaulted Officer,1,Downtown West
2016/03/04 02:32:34,Fight ,Yes,OBSTRU,Unknown,Bodily Force,Body Weight to Pin,White,Male,22.0,Verbal Non-Compliance,2,Windom Park
